YEAR,STATE,EVENT,COUNT,FATALITIES,INJURIES,PROPDMG,CROPDMG
2011,NA,Tornado,3,0,0,0,0
2011,NA,Wind & Storm,62,0,0,0,0
2011,NA,High Seas,5,0,0,0,0
2011,NA,Tornado,24,0,0,0,0
2011,NA,Wind & Storm,132,3,2,1.3146,0
2011,NA,Tornado,1,0,0,0,0
2011,NA,Wind & Storm,9,0,0,0,0
2011,NA,High Seas,5,0,0,0,0
2011,NA,Wind & Storm,80,0,0,0,0
2011,massachusetts,Cold Weather,30,0,0,0.135,0
2011,massachusetts,Excessive Heat,6,0,0,0,0
2011,massachusetts,Flood,59,0,0,31.525,0
2011,massachusetts,High Seas,1,1,0,0,0
2011,massachusetts,Rain & Fog,142,0,0,0,0
2011,massachusetts,Thunder & Lightning,8,0,4,0.48,0
2011,massachusetts,Tornado,10,6,400,455.2,0
2011,massachusetts,Wind & Storm,257,0,2,39.706,0
2011,maryland,Cold Weather,45,0,0,0.1,0
